"x","y","z","parcel"
36.6048698425293,12.0620965957642,-33.7815093994141,"R_TP1_B"
28.2298774719238,11.6857843399048,-33.9871978759766,"R_TP1_B"
28.4034805297852,13.7613096237183,-34.950798034668,"R_TP1_B"
28.1837043762207,9.61593437194824,-32.9882545471191,"R_TP1_B"
32.1514701843262,7.18837404251099,-30.9588260650635,"R_TP1_B"
35.4540138244629,8.22035217285156,-29.641206741333,"R_TP1_B"
35.7961006164551,8.13749408721924,-30.8979778289795,"R_TP1_B"
37.2580070495605,10.2373342514038,-27.9326477050781,"R_TP1_B"
38.0944366455078,13.3313360214233,-30.8342475891113,"R_TP1_B"
31.927396774292,15.3549404144287,-30.8457374572754,"R_TP1_B"
36.2934799194336,15.51478099823,-25.107442855835,"R_TP1_B"
28.687686920166,15.1437501907349,-35.1159400939941,"R_TP1_B"
26.4676284790039,15.4765777587891,-32.534049987793,"R_TP1_B"
30.4075317382812,7.73383712768555,-29.7460899353027,"R_TP1_B"
33.2622375488281,9.30038547515869,-27.2249813079834,"R_TP1_B"
36.1550559997559,10.2929430007935,-26.971586227417,"R_TP1_B"
34.9286117553711,11.6974296569824,-24.9603176116943,"R_TP1_B"
38.3099060058594,11.5488004684448,-24.6531314849854,"R_TP1_B"
36.9294738769531,13.0114088058472,-23.613597869873,"R_TP1_B"
27.1345863342285,15.3926763534546,-31.1755294799805,"R_TP1_B"
32.162410736084,10.4277200698853,-26.6301078796387,"R_TP1_B"
30.7611999511719,11.4279479980469,-28.4844264984131,"R_TP1_B"
28.556848526001,10.3685169219971,-27.2019920349121,"R_TP1_B"
27.6977767944336,8.91081237792969,-27.6834697723389,"R_TP1_B"
25.8646965026855,12.8152341842651,-30.2937393188477,"R_TP1_B"
24.7643795013428,10.7754487991333,-30.3083992004395,"R_TP1_B"
24.9713363647461,9.85676383972168,-28.6999015808105,"R_TP1_B"
27.7366008758545,6.92466115951538,-31.1250419616699,"R_TP1_B"
25.8881092071533,12.3929872512817,-31.3886432647705,"R_TP1_B"
25.8019714355469,13.8585090637207,-32.3349533081055,"R_TP1_B"
27.36745262146,7.45152282714844,-30.0010585784912,"R_TP1_B"
27.3686332702637,13.6684303283691,-29.6713771820068,"R_TP1_B"
32.1689453125,13.3193521499634,-29.1153125762939,"R_TP1_B"
25.0956287384033,7.61758279800415,-30.3578968048096,"R_TP1_B"
25.0770854949951,7.44223594665527,-29.1741485595703,"R_TP1_B"
36.4032897949219,15.1774616241455,-23.9842987060547,"R_TP1_B"
34.3319854736328,12.4310817718506,-24.9826278686523,"R_TP1_B"
38.294075012207,10.8909225463867,-26.6219577789307,"R_TP1_B"
31.9669704437256,19.2037467956543,-37.4034233093262,"R_TP1_C"
33.4208030700684,15.9495058059692,-36.2584686279297,"R_TP1_C"
30.2513942718506,17.7149467468262,-37.0703125,"R_TP1_C"
23.2862033843994,17.1040821075439,-37.6372718811035,"R_TP1_C"
22.9747848510742,15.9007663726807,-35.3752479553223,"R_TP1_C"
25.2941627502441,19.5147304534912,-34.664909362793,"R_TP1_C"
29.5030288696289,19.7899742126465,-41.9966659545898,"R_TP1_C"
27.79176902771,20.0817279815674,-42.3010559082031,"R_TP1_C"
30.0380344390869,22.3074264526367,-42.3237953186035,"R_TP1_C"
32.2870979309082,23.3342723846436,-41.2721252441406,"R_TP1_C"
30.432731628418,24.5294971466064,-39.5232353210449,"R_TP1_C"
33.8215942382812,21.0339221954346,-36.4476470947266,"R_TP1_C"
33.3599128723145,23.1766834259033,-34.7817840576172,"R_TP1_C"
34.2481460571289,21.6230602264404,-32.4848518371582,"R_TP1_C"
37.3061599731445,17.6874904632568,-33.3053207397461,"R_TP1_C"
36.379222869873,17.0599746704102,-30.4292278289795,"R_TP1_C"
34.0392112731934,19.7066421508789,-30.1863842010498,"R_TP1_C"
33.2512130737305,16.022087097168,-30.9114303588867,"R_TP1_C"
32.4168701171875,18.0485725402832,-31.5653781890869,"R_TP1_C"
31.7374248504639,15.6059093475342,-32.1675415039062,"R_TP1_C"
30.1198406219482,24.3009834289551,-35.3357048034668,"R_TP1_C"
31.5786819458008,24.4025917053223,-35.8028678894043,"R_TP1_C"
33.1711311340332,21.272985458374,-41.0261421203613,"R_TP1_C"
28.8065624237061,22.9141750335693,-41.1893310546875,"R_TP1_C"
28.6975212097168,18.9480934143066,-39.6576766967773,"R_TP1_C"
26.0864181518555,19.8353710174561,-39.5197219848633,"R_TP1_C"
28.1013660430908,20.8251285552979,-33.8074569702148,"R_TP1_C"
28.8031921386719,23.0810432434082,-36.1043968200684,"R_TP1_C"
32.6131324768066,22.984245300293,-32.6051902770996,"R_TP1_C"
33.0190010070801,19.8869609832764,-39.7583160400391,"R_TP1_C"
33.3273887634277,21.0469417572021,-38.489070892334,"R_TP1_C"
32.560905456543,23.0461673736572,-37.1029510498047,"R_TP1_C"
27.402172088623,17.661994934082,-39.3897743225098,"R_TP1_C"
28.1111106872559,15.5882167816162,-36.0216217041016,"R_TP1_C"
24.7290153503418,15.5668964385986,-38.0634307861328,"R_TP1_C"
24.9880619049072,20.2450981140137,-38.0136375427246,"R_TP1_C"
33.5360450744629,18.7012519836426,-29.6693305969238,"R_TP1_C"
29.9749145507812,21.0666618347168,-32.9944915771484,"R_TP1_C"
27.1026191711426,16.7504653930664,-31.4927234649658,"R_TP1_C"
34.9644622802734,17.0803871154785,-35.9780311584473,"R_TP1_C"
35.2677574157715,15.4788150787354,-29.5831031799316,"R_TP1_C"
36.7246856689453,15.6337747573853,-34.1625061035156,"R_TP1_C"
36.5231056213379,15.9193429946899,-30.4639053344727,"R_TP1_C"
27.4958820343018,15.7169780731201,-31.5212020874023,"R_TP1_C"
36.3140029907227,17.3071384429932,-27.2329902648926,"R_TP1_C"
36.4815826416016,15.816520690918,-26.8238067626953,"R_TP1_C"
34.1555213928223,19.3338661193848,-28.985933303833,"R_TP1_C"
35.0138778686523,15.9700202941895,-26.8432006835938,"R_TP1_C"
34.9490623474121,17.3513870239258,-27.3976860046387,"R_TP1_C"
36.6246604919434,18.0305843353271,-39.7225456237793,"R_TP1_D"
37.4175338745117,18.8757762908936,-41.6004791259766,"R_TP1_D"
38.0396537780762,16.0258636474609,-38.7565689086914,"R_TP1_D"
39.49853515625,16.9073886871338,-38.2281951904297,"R_TP1_D"
39.1543350219727,15.8635091781616,-36.8894424438477,"R_TP1_D"
41.8726692199707,16.4481792449951,-35.797435760498,"R_TP1_D"
41.1745796203613,15.5252561569214,-34.1929779052734,"R_TP1_D"
37.3078575134277,17.3253498077393,-37.7540702819824,"R_TP1_D"
40.6970748901367,20.1479568481445,-33.3699684143066,"R_TP1_D"
37.8990097045898,20.9336051940918,-36.6246566772461,"R_TP1_D"
38.0670166015625,16.2741756439209,-36.7797737121582,"R_TP1_D"
35.5367660522461,19.5887622833252,-41.7516593933105,"R_TP1_D"
37.5791854858398,20.6964950561523,-42.321159362793,"R_TP1_D"
34.1392631530762,24.8832340240479,-41.3058624267578,"R_TP1_D"
34.4419631958008,22.8009185791016,-42.3992805480957,"R_TP1_D"
32.8918762207031,23.6291961669922,-41.4025764465332,"R_TP1_D"
39.646167755127,23.3964195251465,-39.6117477416992,"R_TP1_D"
39.8999519348145,20.1188735961914,-40.0669784545898,"R_TP1_D"
41.8113975524902,20.6548023223877,-39.7277145385742,"R_TP1_D"
41.3413314819336,23.0388355255127,-38.9080924987793,"R_TP1_D"
42.1281127929688,24.3114566802979,-35.615062713623,"R_TP1_D"
39.2872085571289,25.7927932739258,-36.208667755127,"R_TP1_D"
37.5340003967285,22.7963771820068,-42.150749206543,"R_TP1_D"
37.8148803710938,26.2701053619385,-37.3209381103516,"R_TP1_D"
35.3453369140625,20.7632427215576,-34.3332252502441,"R_TP1_D"
37.6883773803711,21.4722461700439,-33.8103065490723,"R_TP1_D"
37.0516929626465,16.8930606842041,-30.5514545440674,"R_TP1_D"
37.4565086364746,25.1598167419434,-29.3146553039551,"R_TP1_D"
35.051513671875,21.691291809082,-27.9980697631836,"R_TP1_D"
37.9059143066406,23.5999336242676,-26.3199310302734,"R_TP1_D"
37.4584655761719,17.8082656860352,-26.0079021453857,"R_TP1_D"
37.9977531433105,16.8155651092529,-25.7008953094482,"R_TP1_D"
38.4691696166992,16.0422248840332,-27.6609363555908,"R_TP1_D"
36.892147064209,16.8006114959717,-25.6971778869629,"R_TP1_D"
35.597843170166,17.7125816345215,-30.6627025604248,"R_TP1_D"
33.7012596130371,20.6264781951904,-39.8412971496582,"R_TP1_D"
33.7987174987793,21.4857692718506,-36.3484268188477,"R_TP1_D"
35.4591751098633,20.5524635314941,-38.3776512145996,"R_TP1_D"
36.0389366149902,22.0028648376465,-36.4044532775879,"R_TP1_D"
38.5726623535156,20.1410884857178,-30.6373062133789,"R_TP1_D"
40.1927146911621,21.0076370239258,-31.8173809051514,"R_TP1_D"
39.4722595214844,20.5114593505859,-29.5538368225098,"R_TP1_D"
41.2918167114258,23.8347549438477,-29.0614490509033,"R_TP1_D"
42.2149772644043,23.6558170318604,-33.6735191345215,"R_TP1_D"
42.933895111084,21.2658462524414,-37.8156967163086,"R_TP1_D"
43.1024589538574,19.4941444396973,-38.0000534057617,"R_TP1_D"
32.8732833862305,25.2289333343506,-40.493049621582,"R_TP1_D"
31.4828128814697,24.5921993255615,-39.4010353088379,"R_TP1_D"
33.2423553466797,25.934326171875,-36.8209419250488,"R_TP1_D"
32.3274192810059,25.2808532714844,-35.5371780395508,"R_TP1_D"
36.1325569152832,26.5504512786865,-34.1496543884277,"R_TP1_D"
39.9012603759766,25.2674026489258,-28.5420913696289,"R_TP1_D"
35.1640396118164,25.3483219146729,-32.2260551452637,"R_TP1_D"
32.2445106506348,24.1916198730469,-36.0884475708008,"R_TP1_D"
41.028003692627,26.3443374633789,-31.4198532104492,"R_TP1_D"
42.3332672119141,17.4373931884766,-34.6512756347656,"R_TP1_D"
40.7521934509277,18.7161636352539,-33.9188652038574,"R_TP1_D"
32.9212226867676,23.8907890319824,-33.1537246704102,"R_TP1_D"
40.612060546875,16.2544612884521,-33.0157814025879,"R_TP1_D"
33.8393859863281,21.1241264343262,-30.9518146514893,"R_TP1_D"
35.1681823730469,19.7539463043213,-27.6381301879883,"R_TP1_D"
34.5062866210938,23.2683010101318,-29.8544368743896,"R_TP1_D"
38.4464988708496,16.7132129669189,-29.0512084960938,"R_TP1_D"
39.309398651123,20.2939643859863,-27.5471057891846,"R_TP1_D"
39.6855354309082,23.8442878723145,-26.6880130767822,"R_TP1_D"
37.6116752624512,19.7783393859863,-25.0657997131348,"R_TP1_D"
50.429256439209,20.9475860595703,-28.7690505981445,"R_TP1_E"
45.0644569396973,24.5664138793945,-30.7700386047363,"R_TP1_E"
47.2229766845703,24.2798748016357,-28.4131641387939,"R_TP1_E"
43.518684387207,25.3430652618408,-25.8723602294922,"R_TP1_E"
43.0446472167969,25.481388092041,-31.8721942901611,"R_TP1_E"
41.3891677856445,24.7852535247803,-26.5295066833496,"R_TP1_E"
41.9847297668457,25.1323909759521,-31.5489253997803,"R_TP1_E"
41.0634765625,23.6313076019287,-29.0525321960449,"R_TP1_E"
38.6596450805664,22.2911987304688,-25.6545372009277,"R_TP1_E"
38.6840629577637,20.0793037414551,-24.4900398254395,"R_TP1_E"
38.5146446228027,18.0368900299072,-26.2199897766113,"R_TP1_E"
47.9274291992188,18.0720481872559,-26.8134021759033,"R_TP1_E"
43.4587631225586,16.6344108581543,-30.0773792266846,"R_TP1_E"
48.541332244873,15.2383947372437,-27.7151145935059,"R_TP1_E"
46.7787742614746,14.489070892334,-30.959379196167,"R_TP1_E"
48.497486114502,13.8584480285645,-29.0928592681885,"R_TP1_E"
49.5914344787598,15.5910806655884,-30.5356578826904,"R_TP1_E"
51.5060234069824,16.2124729156494,-28.9429512023926,"R_TP1_E"
50.612621307373,15.8019351959229,-27.1537837982178,"R_TP1_E"
51.9768524169922,15.2900705337524,-27.9779186248779,"R_TP1_E"
52.0767936706543,14.2566585540771,-26.4416332244873,"R_TP1_E"
53.1608467102051,14.0947198867798,-26.612434387207,"R_TP1_E"
53.8639831542969,17.7070827484131,-22.4934577941895,"R_TP1_E"
53.1377601623535,18.4668731689453,-27.0744705200195,"R_TP1_E"
53.4872779846191,18.9466133117676,-21.9869346618652,"R_TP1_E"
51.8338966369629,19.0362930297852,-20.9197292327881,"R_TP1_E"
51.9918975830078,20.1728115081787,-20.9479427337646,"R_TP1_E"
43.9764785766602,17.579008102417,-36.1989631652832,"R_TP1_E"
44.035472869873,21.093563079834,-36.2517967224121,"R_TP1_E"
46.9708862304688,20.0590877532959,-33.5568161010742,"R_TP1_E"
47.6940650939941,18.5221138000488,-33.2767448425293,"R_TP1_E"
43.1093902587891,23.2455883026123,-35.3689765930176,"R_TP1_E"
41.4770393371582,20.7700042724609,-33.0069351196289,"R_TP1_E"
43.0076637268066,18.0674705505371,-36.507942199707,"R_TP1_E"
39.8301544189453,15.0596361160278,-34.7272109985352,"R_TP1_E"
41.6052894592285,13.5283155441284,-34.2327423095703,"R_TP1_E"
40.4129333496094,13.8081674575806,-33.5633316040039,"R_TP1_E"
41.9755706787109,13.5992202758789,-32.5660171508789,"R_TP1_E"
41.5071182250977,15.3607759475708,-31.1273536682129,"R_TP1_E"
41.2406768798828,15.6414489746094,-32.9277305603027,"R_TP1_E"
41.5323944091797,18.1541194915771,-33.4150924682617,"R_TP1_E"
44.8575782775879,18.6903247833252,-29.2028961181641,"R_TP1_E"
42.340461730957,15.6062412261963,-33.9642524719238,"R_TP1_E"
43.3418617248535,14.6950941085815,-32.8672790527344,"R_TP1_E"
45.8664741516113,16.6076622009277,-33.8502197265625,"R_TP1_E"
48.8664360046387,17.6116504669189,-31.9539337158203,"R_TP1_E"
50.0100784301758,19.177209854126,-31.0860576629639,"R_TP1_E"
41.2333946228027,21.9546947479248,-30.9674110412598,"R_TP1_E"
40.0529632568359,21.6821250915527,-29.3412761688232,"R_TP1_E"
41.1639289855957,20.4497661590576,-29.1091175079346,"R_TP1_E"
51.0093421936035,20.6320819854736,-27.7357406616211,"R_TP1_E"
44.1913299560547,14.9107255935669,-30.5337581634521,"R_TP1_E"
43.6645126342773,20.343936920166,-30.0842571258545,"R_TP1_E"
43.9273262023926,19.978853225708,-27.3102474212646,"R_TP1_E"
49.5314979553223,17.5061893463135,-25.0546131134033,"R_TP1_E"
52.6046562194824,16.2354621887207,-24.4403095245361,"R_TP1_E"
53.4413909912109,16.084997177124,-26.9059638977051,"R_TP1_E"
45.97216796875,19.2186546325684,-27.6128368377686,"R_TP1_E"
40.1361465454102,17.6945896148682,-28.5040245056152,"R_TP1_E"
46.267822265625,23.7230815887451,-23.0893840789795,"R_TP1_E"
45.5329399108887,22.6151065826416,-20.8548240661621,"R_TP1_E"
47.5833129882812,20.9659843444824,-20.7162761688232,"R_TP1_E"
49.0148773193359,21.7757148742676,-20.9520473480225,"R_TP1_E"
48.5623435974121,22.8422908782959,-22.3916854858398,"R_TP1_E"
50.447811126709,20.8739204406738,-23.6894359588623,"R_TP1_E"
41.0106735229492,16.8916568756104,-27.0378036499023,"R_TP1_E"
42.6060028076172,16.5386810302734,-26.6158142089844,"R_TP1_E"
46.9915351867676,19.2099056243896,-24.0194683074951,"R_TP1_E"
46.8504524230957,19.4072113037109,-22.6781463623047,"R_TP1_E"
49.4794502258301,19.7554302215576,-22.6182422637939,"R_TP1_E"
44.1700668334961,20.6759624481201,-20.6461334228516,"R_TP1_E"
43.906135559082,17.7609767913818,-24.7908992767334,"R_TP1_E"
40.9643211364746,19.0640983581543,-22.8652515411377,"R_TP1_E"
41.9434585571289,20.2524356842041,-21.917875289917,"R_TP1_E"
42.1363563537598,23.3826313018799,-23.1584053039551,"R_TP1_E"
45.0709419250488,19.267427444458,-25.5808143615723,"R_TP1_E"
41.1808853149414,10.8946828842163,-33.2503700256348,"R_TP1_F"
41.0560150146484,12.2710294723511,-34.0510444641113,"R_TP1_F"
45.2971534729004,13.2840929031372,-31.6164894104004,"R_TP1_F"
44.9610328674316,10.2456588745117,-31.7056045532227,"R_TP1_F"
46.1307907104492,9.41089916229248,-30.3639373779297,"R_TP1_F"
44.9071807861328,7.0780029296875,-29.7122249603271,"R_TP1_F"
46.9040565490723,7.15778017044067,-27.640567779541,"R_TP1_F"
48.4018173217773,7.66871786117554,-27.5431079864502,"R_TP1_F"
47.5845756530762,11.3223791122437,-29.1168117523193,"R_TP1_F"
48.6901931762695,11.4496517181396,-26.9516448974609,"R_TP1_F"
50.6536521911621,9.43507194519043,-24.8367195129395,"R_TP1_F"
49.9342231750488,6.48237085342407,-25.8064880371094,"R_TP1_F"
52.3932571411133,7.67824077606201,-24.429084777832,"R_TP1_F"
51.6527061462402,3.21058797836304,-22.49733543396,"R_TP1_F"
53.1594009399414,5.03083610534668,-21.6742191314697,"R_TP1_F"
51.6697540283203,5.37915515899658,-20.0598106384277,"R_TP1_F"
50.1144180297852,7.9485969543457,-20.7567195892334,"R_TP1_F"
48.9925804138184,5.44285678863525,-21.7956562042236,"R_TP1_F"
48.2174873352051,3.50620889663696,-23.5160617828369,"R_TP1_F"
47.0170249938965,6.18272686004639,-25.6014652252197,"R_TP1_F"
45.0568351745605,9.79660606384277,-25.4459648132324,"R_TP1_F"
49.4085006713867,11.7579288482666,-21.1903133392334,"R_TP1_F"
47.5786819458008,13.5450391769409,-24.5376434326172,"R_TP1_F"
49.7132987976074,15.2975511550903,-23.1416015625,"R_TP1_F"
51.2075042724609,15.7044944763184,-21.9043884277344,"R_TP1_F"
49.4487113952637,17.0932102203369,-21.6532135009766,"R_TP1_F"
51.615894317627,15.7645635604858,-18.1337356567383,"R_TP1_F"
51.4623260498047,12.399377822876,-20.2175273895264,"R_TP1_F"
52.4490814208984,13.8140907287598,-18.5699501037598,"R_TP1_F"
52.6499404907227,13.3066987991333,-13.7992334365845,"R_TP1_F"
52.5400733947754,9.66159820556641,-17.9333343505859,"R_TP1_F"
43.2452545166016,13.7926092147827,-32.6957244873047,"R_TP1_F"
41.2618408203125,13.5961284637451,-31.8197708129883,"R_TP1_F"
43.9382743835449,15.4886779785156,-29.694766998291,"R_TP1_F"
46.9864730834961,15.5218324661255,-28.4516620635986,"R_TP1_F"
48.236888885498,15.2319831848145,-27.5567016601562,"R_TP1_F"
48.8526878356934,13.485276222229,-28.0258731842041,"R_TP1_F"
47.3223648071289,13.1670980453491,-30.1978321075439,"R_TP1_F"
41.5346069335938,9.82583999633789,-30.9237594604492,"R_TP1_F"
43.197826385498,8.88128089904785,-29.8453521728516,"R_TP1_F"
43.1495590209961,9.20333099365234,-28.546932220459,"R_TP1_F"
43.9777374267578,7.10130882263184,-28.5597972869873,"R_TP1_F"
41.6674385070801,13.1234331130981,-30.0227336883545,"R_TP1_F"
44.4650268554688,13.3340015411377,-28.061393737793,"R_TP1_F"
40.0689811706543,11.6980466842651,-32.9351425170898,"R_TP1_F"
39.8017120361328,13.1144695281982,-33.1871566772461,"R_TP1_F"
45.3019561767578,5.89568376541138,-26.8163433074951,"R_TP1_F"
44.2783851623535,15.1939258575439,-28.7279224395752,"R_TP1_F"
49.2784080505371,15.8031826019287,-25.2099742889404,"R_TP1_F"
56.0196723937988,15.1420049667358,-22.2994556427002,"R_TP1_F"
53.742057800293,15.2552194595337,-25.0422744750977,"R_TP1_F"
54.3531532287598,18.0692691802979,-20.6687431335449,"R_TP1_F"
50.15771484375,17.5040664672852,-24.1743507385254,"R_TP1_F"
53.6575698852539,18.98828125,-16.2862758636475,"R_TP1_F"
56.2828559875488,16.1888637542725,-18.4881324768066,"R_TP1_F"
57.0275840759277,16.4668617248535,-15.895115852356,"R_TP1_F"
57.0470085144043,12.1774091720581,-20.1842384338379,"R_TP1_F"
57.8289680480957,13.2649669647217,-15.7097043991089,"R_TP1_F"
59.3343238830566,12.6934623718262,-13.7372827529907,"R_TP1_F"
59.3934707641602,10.2863550186157,-16.2985401153564,"R_TP1_F"
59.217170715332,12.1204175949097,-11.0013198852539,"R_TP1_F"
58.5637245178223,13.9846391677856,-8.38096618652344,"R_TP1_F"
55.4411926269531,11.7018775939941,-10.7356052398682,"R_TP1_F"
54.4470367431641,13.914454460144,-7.52777004241943,"R_TP1_F"
54.0604972839355,12.5699825286865,-9.05525493621826,"R_TP1_F"
52.004695892334,12.8837518692017,-11.3722991943359,"R_TP1_F"
51.4585838317871,13.3814249038696,-8.66880702972412,"R_TP1_F"
50.9022674560547,11.2921085357666,-11.916955947876,"R_TP1_F"
50.130298614502,10.7083473205566,-12.1730880737305,"R_TP1_F"
47.3872947692871,10.1383390426636,-13.5672025680542,"R_TP1_F"
49.6102409362793,10.3002872467041,-14.8194265365601,"R_TP1_F"
43.4325637817383,18.0751838684082,-24.1434841156006,"R_TP1_F"
39.9990425109863,18.6918907165527,-23.8333950042725,"R_TP1_F"
40.4737815856934,19.2606601715088,-21.843448638916,"R_TP1_F"
38.763671875,18.0788898468018,-23.4677791595459,"R_TP1_F"
38.8542709350586,15.3150339126587,-20.4996528625488,"R_TP1_F"
41.0646514892578,16.2887172698975,-19.1342716217041,"R_TP1_F"
43.1404991149902,17.44287109375,-17.1564426422119,"R_TP1_F"
43.9009017944336,12.3262739181519,-15.7827882766724,"R_TP1_F"
44.8914985656738,15.8541059494019,-13.8198938369751,"R_TP1_F"
45.37744140625,12.1402053833008,-13.418906211853,"R_TP1_F"
46.004711151123,15.0883741378784,-12.597318649292,"R_TP1_F"
47.3664093017578,14.1086740493774,-10.1254215240479,"R_TP1_F"
48.2107810974121,12.5097103118896,-10.5172996520996,"R_TP1_F"
50.4728202819824,14.0528984069824,-7.46962118148804,"R_TP1_F"
53.0490341186523,15.0620155334473,-7.26881313323975,"R_TP1_F"
49.7562522888184,19.6117343902588,-22.6947383880615,"R_TP1_F"
48.9949493408203,21.4492969512939,-19.5546131134033,"R_TP1_F"
52.213680267334,20.1247997283936,-18.963306427002,"R_TP1_F"
49.3441619873047,18.0558261871338,-22.8465976715088,"R_TP1_F"
47.9862098693848,5.86818218231201,-26.5717124938965,"R_TP1_F"
48.0446510314941,3.6039719581604,-25.4225254058838,"R_TP1_F"
49.377254486084,2.94253301620483,-24.1674900054932,"R_TP1_F"
49.8924522399902,15.294340133667,-28.04660987854,"R_TP1_F"
50.850757598877,14.5424213409424,-28.2263355255127,"R_TP1_F"
51.6833992004395,16.0586338043213,-25.3497467041016,"R_TP1_F"
53.423526763916,5.8468770980835,-19.3487281799316,"R_TP1_F"
51.1848983764648,6.1866021156311,-20.0061912536621,"R_TP1_F"
38.9562721252441,10.8846893310547,-26.1075382232666,"R_TP1_F"
39.9895286560059,9.82567405700684,-26.393705368042,"R_TP1_F"
39.480094909668,6.79089498519897,-24.9430351257324,"R_TP1_F"
44.9372100830078,6.12228012084961,-22.5643100738525,"R_TP1_F"
41.5769386291504,4.86272382736206,-24.2096900939941,"R_TP1_F"
42.5851287841797,8.01456642150879,-24.7314167022705,"R_TP1_F"
40.3046798706055,14.9462175369263,-28.1064987182617,"R_TP1_F"
42.1614646911621,12.7437715530396,-25.3661823272705,"R_TP1_F"
51.9095840454102,12.9100208282471,-26.4463005065918,"R_TP1_F"
38.5393943786621,15.038745880127,-27.1947231292725,"R_TP1_F"
