"x","y","z"
28.4563655853271,-16.4297161102295,-25.0520839691162
34.4311866760254,-14.1504306793213,-23.3373851776123
29.7143878936768,-18.2252025604248,-24.1265640258789
29.8332901000977,-20.9922676086426,-21.4268665313721
24.2769393920898,-16.9764842987061,-24.4647407531738
26.0510120391846,-18.4518013000488,-23.9074363708496
22.2718963623047,-15.4886207580566,-24.149730682373
30.073802947998,-8.48293399810791,-26.1346111297607
27.5905380249023,-8.11558628082275,-25.236608505249
29.0137271881104,-11.0343589782715,-16.7067127227783
32.4261093139648,-11.7545719146729,-17.0881118774414
32.6405296325684,-20.6007976531982,-20.2457466125488
27.0911750793457,-22.3577308654785,-18.6678199768066
29.9435291290283,-21.0233497619629,-18.7700366973877
22.0351486206055,-15.7546339035034,-22.4221897125244
22.879207611084,-18.0835113525391,-21.3106670379639
33.6983451843262,-10.5425338745117,-24.2076568603516
13.7800073623657,-11.5697956085205,-21.226354598999
15.4907484054565,-14.8982038497925,-20.5129737854004
15.2465133666992,-13.1302013397217,-21.8412590026855
12.4330005645752,-11.1023797988892,-19.5608139038086
12.7131099700928,-9.94108486175537,-20.5025215148926
12.5834665298462,-9.65469646453857,-19.1383762359619
17.5389022827148,-9.60176658630371,-18.4767627716064
19.2925567626953,-12.0069770812988,-17.2272052764893
19.1107139587402,-9.96057319641113,-19.4858379364014
21.4994659423828,-10.8983592987061,-17.9438285827637
21.4908485412598,-13.1629247665405,-17.0707683563232
21.0899696350098,-13.2600297927856,-15.7968349456787
23.983118057251,-20.8712310791016,-20.2106742858887
23.4227046966553,-20.6085071563721,-18.3316020965576
25.0446033477783,-22.0740718841553,-18.9148387908936
24.9884719848633,-20.8019027709961,-17.2653846740723
26.4534244537354,-19.063627243042,-16.2796287536621
24.1306076049805,-20.0401268005371,-14.3737735748291
31.4004726409912,-18.4390697479248,-16.734525680542
26.8100166320801,-22.4176139831543,-20.0213718414307
35.129695892334,-12.092622756958,-21.7359371185303
17.0012512207031,-11.5499572753906,-21.8854923248291
35.386474609375,-11.9470491409302,-19.4424419403076
20.4898834228516,-20.1161842346191,-17.3385410308838
14.2689952850342,-12.8111743927002,-19.2045383453369
24.5430908203125,-13.2276811599731,-16.4715766906738
23.4322376251221,-11.2937173843384,-18.1544647216797
17.9160442352295,-11.5752458572388,-14.0678300857544
19.0345592498779,-10.2769155502319,-13.8197765350342
17.5078868865967,-9.73449611663818,-14.4117202758789
34.6319389343262,-13.3800888061523,-17.5675506591797
14.5005388259888,-9.76132011413574,-16.5484714508057
15.0778684616089,-10.981071472168,-15.6538095474243
29.27907371521,-17.9478282928467,-15.4600372314453
21.298469543457,-20.3386116027832,-15.1590166091919
27.9882411956787,-17.0816249847412,-13.5804452896118
32.0379257202148,-15.0094842910767,-13.7396774291992
32.0737380981445,-17.0784339904785,-13.9218397140503
26.4324703216553,-17.6704769134521,-14.7110633850098
23.9832286834717,-17.9256172180176,-15.1235589981079
24.6548137664795,-18.9194641113281,-13.9892835617065
25.0891742706299,-18.985071182251,-12.9932012557983
19.208122253418,-9.81973361968994,-15.4066190719604
36.0362854003906,-17.3570594787598,-16.0799407958984
21.8789615631104,-12.8230133056641,-14.0700731277466
26.7497577667236,-28.5284328460693,-14.221682548523
28.5480937957764,-26.40842628479,-17.078784942627
24.6873321533203,-26.6763668060303,-14.418942451477
24.7790946960449,-21.5923290252686,-16.4097499847412
27.3429012298584,-21.7267990112305,-17.9447135925293
26.2184906005859,-19.7019195556641,-16.0899219512939
25.6618728637695,-17.91357421875,-15.4821348190308
27.9244041442871,-19.0791835784912,-16.4149837493896
29.8559741973877,-17.7270030975342,-15.2167978286743
35.6826400756836,-17.4890384674072,-15.2597780227661
37.3791847229004,-19.2900409698486,-16.6678047180176
36.7813034057617,-19.1264629364014,-14.2818784713745
25.8575782775879,-27.612756729126,-9.76039123535156
30.7562961578369,-28.6923561096191,-8.76707458496094
26.7128925323486,-30.1829395294189,-7.24300289154053
25.0420913696289,-30.5195903778076,-8.18183708190918
24.1261711120605,-31.804370880127,-9.80648136138916
25.1870346069336,-28.1804466247559,-11.4260768890381
25.0617904663086,-30.2649765014648,-12.0704984664917
26.0715274810791,-32.9252738952637,-4.30826807022095
23.9178829193115,-32.8023910522461,-6.11930418014526
23.668758392334,-34.5434341430664,-7.30788898468018
25.5273742675781,-33.9564781188965,-10.1118507385254
27.88649559021,-33.0998229980469,-12.0013465881348
29.9010257720947,-22.9099941253662,-19.5246887207031
29.787467956543,-22.0074005126953,-19.6119861602783
26.0191497802734,-23.7149963378906,-17.5319480895996
33.6757125854492,-22.7996788024902,-18.1070232391357
33.1403846740723,-21.0972099304199,-19.0856151580811
35.756290435791,-20.7603034973145,-18.9615783691406
32.5286636352539,-25.3035106658936,-17.1157493591309
28.0722427368164,-24.4873828887939,-17.9907913208008
34.9628143310547,-20.0889110565186,-18.9277591705322
31.5400505065918,-20.3274517059326,-18.8812294006348
36.0566253662109,-18.1051921844482,-16.8224124908447
36.4882125854492,-23.2851829528809,-16.6403350830078
29.7286701202393,-29.3910713195801,-14.6494970321655
34.3603858947754,-26.6915245056152,-15.7972955703735
32.0757827758789,-30.3742561340332,-13.7775011062622
25.1116924285889,-26.9392681121826,-11.5040168762207
29.1412086486816,-26.8568172454834,-10.4211130142212
27.0613803863525,-25.0667552947998,-10.8046293258667
29.5699081420898,-24.6369323730469,-11.1761064529419
31.3952121734619,-23.7903690338135,-10.0814371109009
31.1809310913086,-21.7722358703613,-11.2298622131348
34.705379486084,-24.5475425720215,-9.96596240997314
24.4616470336914,-23.0988616943359,-15.0134220123291
36.0544853210449,-28.0682411193848,-13.2452421188354
35.056957244873,-30.2813968658447,-12.8401317596436
36.0789337158203,-32.595142364502,-9.79223442077637
36.5906410217285,-29.743444442749,-11.69007396698
37.495288848877,-27.192834854126,-10.4773406982422
36.829704284668,-29.0533580780029,-9.8780460357666
37.036994934082,-22.8595733642578,-13.5199203491211
36.8534851074219,-26.0350723266602,-14.816837310791
37.4686965942383,-23.6808681488037,-14.7076206207275
25.2250595092773,-19.9685573577881,-14.9953556060791
26.0690116882324,-21.9202632904053,-13.6381025314331
25.9662818908691,-20.1959419250488,-12.8773803710938
27.4579296112061,-22.1045684814453,-13.1201953887939
25.7300891876221,-24.306001663208,-12.208475112915
34.4673385620117,-27.0789604187012,-8.56713676452637
34.60107421875,-29.0113105773926,-7.98808717727661
25.050329208374,-19.2436714172363,-13.9177150726318
23.9603900909424,-17.9793586730957,-15.0308856964111
29.7651596069336,-17.610954284668,-13.431941986084
28.4704265594482,-19.9939022064209,-12.2812004089355
33.8882102966309,-17.9011363983154,-13.044415473938
30.3268604278564,-33.9671821594238,-11.6585664749146
33.5138282775879,-19.7582302093506,-11.8130531311035
33.8884544372559,-22.0566501617432,-11.3921308517456
34.0882873535156,-33.0148620605469,-9.62428665161133
35.9072914123535,-32.2216644287109,-7.9607081413269
35.7494850158691,-30.7658538818359,-6.99032211303711
37.4290924072266,-30.989875793457,-9.17598628997803
30.3152008056641,-19.160228729248,-11.6086530685425
28.6752319335938,-35.3492584228516,-9.96016120910645
29.9630527496338,-34.8934783935547,-8.57827854156494
32.392391204834,-30.9896259307861,-6.43396520614624
30.112174987793,-33.3422470092773,-6.74263381958008
33.3404655456543,-25.9268493652344,-9.8173189163208
25.6405010223389,-35.7848587036133,-7.31602621078491
24.1258220672607,-34.0435600280762,-5.99124193191528
26.6990604400635,-33.7658882141113,-4.33184099197388
28.7652626037598,-31.2914772033691,-5.46866798400879
27.8481330871582,-34.809211730957,-6.42270278930664
30.9827785491943,-38.0045928955078,-4.78979015350342
29.720645904541,-39.3903617858887,-4.71895217895508
30.7884044647217,-39.1255149841309,-3.111407995224
27.665714263916,-40.3889236450195,-3.86973595619202
25.5211124420166,-40.9150581359863,-1.68140804767609
26.2816143035889,-40.9430885314941,0.0185139998793602
22.9137897491455,-40.5642280578613,4.82361221313477
22.3007583618164,-42.6245727539062,1.4512699842453
20.3149280548096,-41.937873840332,2.43723392486572
19.6626262664795,-39.7657508850098,6.11327791213989
22.0036735534668,-35.9798812866211,2.38967704772949
18.1156139373779,-36.6809310913086,3.38897490501404
21.7603359222412,-35.5596160888672,-1.36969196796417
26.4857273101807,-35.391544342041,-0.89633697271347
24.7499237060547,-34.4453353881836,-3.20331907272339
27.3196258544922,-33.7314300537109,-2.92984008789062
29.1111030578613,-35.6445388793945,-1.8749840259552
30.612922668457,-33.9145431518555,-3.74097299575806
28.7516384124756,-33.1562728881836,-4.74030685424805
30.4178733825684,-32.1508140563965,-5.52584314346313
31.4925098419189,-32.8685417175293,-7.49209022521973
32.5024909973145,-34.5428466796875,-8.88909435272217
34.5493659973145,-32.843189239502,-9.14928722381592
34.3447418212891,-34.2936096191406,-8.9157304763794
28.6406345367432,-36.0001792907715,-8.88577461242676
30.6432189941406,-35.4034881591797,-9.70063400268555
30.1990451812744,-37.487621307373,-7.25416803359985
33.0339736938477,-36.4948577880859,-6.1039547920227
31.0864944458008,-37.1323547363281,-3.02174305915833
33.0168571472168,-35.9980278015137,-4.39038801193237
33.9547843933105,-34.7903633117676,-5.20881986618042
36.0430564880371,-33.3250694274902,-7.59744119644165
34.8031349182129,-31.5840682983398,-6.27382516860962
33.893424987793,-31.5624351501465,-7.04521894454956
32.3151321411133,-32.7644958496094,-5.76981401443481
23.2976036071777,-36.7510375976562,4.57627582550049
26.7557544708252,-39.5210304260254,2.07170510292053
22.1124038696289,-38.6472816467285,6.27461194992065
25.0845623016357,-37.854061126709,-6.26443290710449
23.2486209869385,-38.3003158569336,-5.03691291809082
22.5779247283936,-42.1837043762207,-0.239671006798744
19.8212852478027,-41.3176918029785,-0.363633990287781
17.5796585083008,-41.5453071594238,2.33699202537537
18.5693416595459,-42.1659126281738,3.05283093452454
27.4100379943848,-37.1529273986816,-7.64882183074951
25.4984722137451,-35.9954986572266,-6.79204082489014
27.3564624786377,-34.5560836791992,-5.78144884109497
26.028507232666,-34.2649803161621,-4.47516393661499
22.5146579742432,-33.5559196472168,-6.04487991333008
20.787181854248,-33.9462585449219,-4.65671920776367
17.4659156799316,-36.8003692626953,-2.36316299438477
18.0575923919678,-35.9048309326172,-0.948024988174438
17.7034168243408,-37.0136833190918,6.6468710899353
17.9945030212402,-41.1096038818359,4.57953786849976
20.2995910644531,-38.7476119995117,-2.91442704200745
21.1072692871094,-36.3893127441406,-5.6432638168335
18.3805446624756,-36.7039260864258,-4.34993886947632
17.9778518676758,-34.2759475708008,-3.94526600837708
22.1560440063477,-34.8888664245605,-6.63672208786011
34.6611862182617,-33.1970176696777,-5.2326979637146
28.8598461151123,-38.8355827331543,0.871173024177551
24.7884979248047,-35.6434211730957,1.91311895847321
20.4983577728271,-37.0188064575195,6.84671497344971
20.6141109466553,-35.6050758361816,5.49441480636597
32.8236770629883,-4.11536121368408,-21.1226444244385
32.0373916625977,-2.94671511650085,-22.3312549591064
31.6396503448486,-5.23767518997192,-20.4526195526123
28.9922027587891,-6.6876392364502,-20.4104804992676
16.5538349151611,-4.94551086425781,-20.7141742706299
15.597469329834,-6.21243095397949,-20.4757766723633
14.30517578125,-6.03610277175903,-18.809175491333
15.179988861084,-6.00095891952515,-15.6710119247437
16.1179809570312,-6.95224809646606,-16.5047397613525
19.5390625,-8.09182643890381,-14.3604593276978
19.9875545501709,-6.92098903656006,-13.6361827850342
22.3157615661621,-8.05328845977783,-13.7547874450684
23.4184818267822,-6.89276695251465,-13.1489143371582
25.0311603546143,-3.99226808547974,-12.3825263977051
23.0012321472168,-3.09518003463745,-13.4853382110596
25.9269256591797,-2.74392199516296,-15.2649536132812
14.7949476242065,-2.07869791984558,-17.1506443023682
15.6481027603149,-3.23516201972961,-15.0763120651245
14.5813865661621,-5.08983087539673,-16.0186576843262
14.58336353302,-4.61590194702148,-19.5552711486816
30.1280212402344,-0.154898002743721,-22.4485931396484
30.9931449890137,1.94340705871582,-22.4116020202637
19.470272064209,1.76020896434784,-22.4388198852539
22.1028423309326,3.12133002281189,-22.0979328155518
22.5269374847412,2.9787609577179,-20.0450191497803
22.6378154754639,0.862146019935608,-18.0883007049561
20.3666820526123,0.60836797952652,-17.8232479095459
22.5297012329102,3.43750405311584,-21.0540542602539
19.3225612640381,2.30216002464294,-20.6904277801514
18.5853061676025,-1.67759895324707,-22.5239410400391
17.0529899597168,-3.01092910766602,-22.2878952026367
17.0392074584961,-0.92474102973938,-22.2165222167969
17.4614677429199,-0.22622899711132,-20.8990917205811
14.726490020752,-0.889600992202759,-20.3061580657959
16.6669597625732,-0.75193601846695,-16.2369689941406
30.9205303192139,-0.0349840000271797,-20.8494644165039
31.5400733947754,1.77616703510284,-20.3178482055664
30.8184452056885,3.13671493530273,-22.0105667114258
30.8722038269043,2.97170805931091,-19.247730255127
29.5636081695557,3.59831595420837,-19.7620830535889
28.6327629089355,2.89262700080872,-17.8061809539795
28.5730228424072,0.933525025844574,-17.7517719268799
26.1402797698975,2.90746307373047,-18.389440536499
26.0199604034424,-0.46798300743103,-16.211368560791
24.4553680419922,-0.351033002138138,-16.1501941680908
32.0025405883789,-1.62137997150421,-21.7655792236328
19.1381320953369,-1.19315898418427,-15.3145036697388
18.8977375030518,-0.216171994805336,-17.9693984985352
30.9785194396973,-6.0894718170166,-18.9106597900391
28.091236114502,-8.12800598144531,-19.1089630126953
28.3349552154541,-7.38929510116577,-17.4297866821289
26.78005027771,-5.52094793319702,-13.8630208969116
28.7645263671875,-4.05903720855713,-15.2355251312256
29.0844764709473,-2.17734289169312,-16.3773498535156
32.3466529846191,-2.44644093513489,-18.5294380187988
31.8877105712891,-4.11223077774048,-17.7425289154053
33.1362800598145,-3.93548607826233,-19.7045249938965
33.4602394104004,-3.12107706069946,-20.7055797576904
30.128059387207,-0.603235006332397,-18.6691036224365
27.5763912200928,-8.01684665679932,-20.2103462219238
25.5735054016113,-9.25621032714844,-19.0655059814453
25.449821472168,-9.47141647338867,-16.558765411377
17.5146503448486,-8.05115509033203,-20.2428035736084
19.7664737701416,-9.47283267974854,-17.8594379425049
19.1998291015625,-9.11837291717529,-19.178201675415
21.185359954834,-9.09234714508057,-15.6574783325195
15.8061065673828,-8.22667598724365,-17.8900260925293
17.9197616577148,-4.69957780838013,-12.9599571228027
20.3335113525391,-6.05530500411987,-11.6941194534302
23.9899082183838,-5.58736610412598,-11.6783676147461
19.4236469268799,-3.65756797790527,-12.5497846603394
21.3233089447021,-3.89261603355408,-11.0318441390991
20.3512325286865,-4.99464702606201,-10.8749599456787
24.0661239624023,-6.60506677627563,-25.0534133911133
25.0865612030029,-6.41840600967407,-27.8115348815918
18.3791313171387,-6.59942197799683,-22.2423992156982
15.4088592529297,-6.36197710037231,-20.9591293334961
15.8036861419678,-6.01347208023071,-21.989917755127
16.8544960021973,-3.5667040348053,-22.8533897399902
